OBS: node 11(S)	 pieces completed: 39	 	 down: 0	 up: 0 time: 270000
OBS: node 26(L)	 pieces completed: 37	 	 down: 4	 up: 0 time: 270000
OBS: node 28(S)	 pieces completed: 39	 	 down: 0	 up: 0 time: 270000
OBS: node 14(S)	 pieces completed: 39	 	 down: 0	 up: 0 time: 270000
OBS: node 15(S)	 pieces completed: 39	 	 down: 0	 up: 0 time: 270000
OBS: node 16(S)	 pieces completed: 39	 	 down: 0	 up: 0 time: 270000
OBS: node 17(S)	 pieces completed: 39	 	 down: 0	 up: 0 time: 270000
OBS: node 18(S)	 pieces completed: 39	 	 down: 0	 up: 0 time: 270000
OBS: node 19(S)	 pieces completed: 39	 	 down: 0	 up: 0 time: 270000
OBS: node 20(S)	 pieces completed: 39	 	 down: 0	 up: 0 time: 270000
OBS: node 21(S)	 pieces completed: 39	 	 down: 0	 up: 0 time: 270000
OBS: node 22(S)	 pieces completed: 39	 	 down: 0	 up: 0 time: 270000
OBS: node 23(S)	 pieces completed: 39	 	 down: 0	 up: 0 time: 270000
OBS: node 24(S)	 pieces completed: 39	 	 down: 0	 up: 0 time: 270000
OBS: node 1(S)	 pieces completed: 39	 	 down: 0	 up: 0 time: 280000
OBS: node 2(S)	 pieces completed: 39	 	 down: 0	 up: 0 time: 280000
OBS: node 3(S)	 pieces completed: 39	 	 down: 0	 up: 0 time: 280000
OBS: node 4(S)	 pieces completed: 39	 	 down: 0	 up: 0 time: 280000
OBS: node 5(S)	 pieces completed: 39	 	 down: 0	 up: 0 time: 280000
OBS: node 6(S)	 pieces completed: 39	 	 down: 0	 up: 0 time: 280000
OBS: node 7(S)	 pieces completed: 39	 	 down: 0	 up: 0 time: 280000
OBS: node 29(S)	 pieces completed: 39	 	 down: 0	 up: 0 time: 280000
OBS: node 9(S)	 pieces completed: 39	 	 down: 0	 up: 0 time: 280000
OBS: node 10(S)	 pieces completed: 39	 	 down: 0	 up: 0 time: 280000
OBS: node 11(S)	 pieces completed: 39	 	 down: 0	 up: 0 time: 280000
OBS: node 26(S)	 pieces completed: 39	 	 down: 0	 up: 0 time: 280000
OBS: node 28(S)	 pieces completed: 39	 	 down: 0	 up: 0 time: 280000
OBS: node 14(S)	 pieces completed: 39	 	 down: 0	 up: 0 time: 280000
OBS: node 15(S)	 pieces completed: 39	 	 down: 0	 up: 0 time: 280000
OBS: node 16(S)	 pieces completed: 39	 	 down: 0	 up: 0 time: 280000
OBS: node 17(S)	 pieces completed: 39	 	 down: 0	 up: 0 time: 280000
OBS: node 18(S)	 pieces completed: 39	 	 down: 0	 up: 0 time: 280000
OBS: node 19(S)	 pieces completed: 39	 	 down: 0	 up: 0 time: 280000
OBS: node 20(S)	 pieces completed: 39	 	 down: 0	 up: 0 time: 280000
OBS: node 21(S)	 pieces completed: 39	 	 down: 0	 up: 0 time: 280000
OBS: node 22(S)	 pieces completed: 39	 	 down: 0	 up: 0 time: 280000
OBS: node 23(S)	 pieces completed: 39	 	 down: 0	 up: 0 time: 280000
OBS: node 24(S)	 pieces completed: 39	 	 down: 0	 up: 0 time: 280000
OBS: node 1(S)	 pieces completed: 39	 	 down: 0	 up: 0 time: 290000
OBS: node 2(S)	 pieces completed: 39	 	 down: 0	 up: 0 time: 290000
OBS: node 3(S)	 pieces completed: 39	 	 down: 0	 up: 0 time: 290000
OBS: node 4(S)	 pieces completed: 39	 	 down: 0	 up: 0 time: 290000
OBS: node 5(S)	 pieces completed: 39	 	 down: 0	 up: 0 time: 290000
OBS: node 6(S)	 pieces completed: 39	 	 down: 0	 up: 0 time: 290000
OBS: node 7(S)	 pieces completed: 39	 	 down: 0	 up: 0 time: 290000
OBS: node 29(S)	 pieces completed: 39	 	 down: 0	 up: 0 time: 290000
OBS: node 9(S)	 pieces completed: 39	 	 down: 0	 up: 0 time: 290000
OBS: node 10(S)	 pieces completed: 39	 	 down: 0	 up: 0 time: 290000
OBS: node 11(S)	 pieces completed: 39	 	 down: 0	 up: 0 time: 290000
OBS: node 26(S)	 pieces completed: 39	 	 down: 0	 up: 0 time: 290000
OBS: node 28(S)	 pieces completed: 39	 	 down: 0	 up: 0 time: 290000
OBS: node 14(S)	 pieces completed: 39	 	 down: 0	 up: 0 time: 290000
OBS: node 15(S)	 pieces completed: 39	 	 down: 0	 up: 0 time: 290000
OBS: node 16(S)	 pieces completed: 39	 	 down: 0	 up: 0 time: 290000
OBS: node 17(S)	 pieces completed: 39	 	 down: 0	 up: 0 time: 290000
OBS: node 18(S)	 pieces completed: 39	 	 down: 0	 up: 0 time: 290000
OBS: node 19(S)	 pieces completed: 39	 	 down: 0	 up: 0 time: 290000
OBS: node 20(S)	 pieces completed: 39	 	 down: 0	 up: 0 time: 290000
OBS: node 21(S)	 pieces completed: 39	 	 down: 0	 up: 0 time: 290000
OBS: node 22(S)	 pieces completed: 39	 	 down: 0	 up: 0 time: 290000
OBS: node 23(S)	 pieces completed: 39	 	 down: 0	 up: 0 time: 290000
OBS: node 24(S)	 pieces completed: 39	 	 down: 0	 up: 0 time: 290000
OBS: node 1(S)	 pieces completed: 39	 	 down: 0	 up: 0 time: 300000
OBS: node 2(S)	 pieces completed: 39	 	 down: 0	 up: 0 time: 300000
OBS: node 3(S)	 pieces completed: 39	 	 down: 0	 up: 0 time: 300000
OBS: node 4(S)	 pieces completed: 39	 	 down: 0	 up: 0 time: 300000
OBS: node 5(S)	 pieces completed: 39	 	 down: 0	 up: 0 time: 300000
OBS: node 6(S)	 pieces completed: 39	 	 down: 0	 up: 0 time: 300000
OBS: node 7(S)	 pieces completed: 39	 	 down: 0	 up: 0 time: 300000
OBS: node 29(S)	 pieces completed: 39	 	 down: 0	 up: 0 time: 300000
OBS: node 9(S)	 pieces completed: 39	 	 down: 0	 up: 0 time: 300000
OBS: node 10(S)	 pieces completed: 39	 	 down: 0	 up: 0 time: 300000
OBS: node 11(S)	 pieces completed: 39	 	 down: 0	 up: 0 time: 300000
OBS: node 26(S)	 pieces completed: 39	 	 down: 0	 up: 0 time: 300000
OBS: node 28(S)	 pieces completed: 39	 	 down: 0	 up: 0 time: 300000
OBS: node 14(S)	 pieces completed: 39	 	 down: 0	 up: 0 time: 300000
OBS: node 15(S)	 pieces completed: 39	 	 down: 0	 up: 0 time: 300000
OBS: node 16(S)	 pieces completed: 39	 	 down: 0	 up: 0 time: 300000
OBS: node 17(S)	 pieces completed: 39	 	 down: 0	 up: 0 time: 300000
OBS: node 18(S)	 pieces completed: 39	 	 down: 0	 up: 0 time: 300000
OBS: node 19(S)	 pieces completed: 39	 	 down: 0	 up: 0 time: 300000
OBS: node 20(S)	 pieces completed: 39	 	 down: 0	 up: 0 time: 300000
OBS: node 21(S)	 pieces completed: 39	 	 down: 0	 up: 0 time: 300000
OBS: node 22(S)	 pieces completed: 39	 	 down: 0	 up: 0 time: 300000
OBS: node 23(S)	 pieces completed: 39	 	 down: 0	 up: 0 time: 300000
OBS: node 24(S)	 pieces completed: 39	 	 down: 0	 up: 0 time: 300000
OBS: node 30(L)	 pieces completed: 0	 	 down: 0	 up: 0 time: 300000
OBS: node 31(L)	 pieces completed: 0	 	 down: 0	 up: 0 time: 300000
OBS: node 32(L)	 pieces completed: 0	 	 down: 0	 up: 0 time: 300000
OBS: node 33(L)	 pieces completed: 0	 	 down: 0	 up: 0 time: 300000
OBS: node 34(L)	 pieces completed: 19	 	 down: 0	 up: 0 time: 300000
OBS: node 1(S)	 pieces completed: 39	 	 down: 0	 up: 0 time: 310000
OBS: node 2(S)	 pieces completed: 39	 	 down: 0	 up: 0 time: 310000
OBS: node 3(S)	 pieces completed: 39	 	 down: 0	 up: 0 time: 310000
OBS: node 4(S)	 pieces completed: 39	 	 down: 0	 up: 0 time: 310000
OBS: node 5(S)	 pieces completed: 39	 	 down: 0	 up: 0 time: 310000
OBS: node 6(S)	 pieces completed: 39	 	 down: 0	 up: 0 time: 310000
OBS: node 7(S)	 pieces completed: 39	 	 down: 0	 up: 0 time: 310000
OBS: node 29(S)	 pieces completed: 39	 	 down: 0	 up: 0 time: 310000
OBS: node 9(S)	 pieces completed: 39	 	 down: 0	 up: 0 time: 310000
OBS: node 10(S)	 pieces completed: 39	 	 down: 0	 up: 0 time: 310000
OBS: node 11(S)	 pieces completed: 39	 	 down: 0	 up: 0 time: 310000
OBS: node 26(S)	 pieces completed: 39	 	 down: 0	 up: 0 time: 310000
OBS: node 28(S)	 pieces completed: 39	 	 down: 0	 up: 0 time: 310000
OBS: node 14(S)	 pieces completed: 39	 	 down: 0	 up: 0 time: 310000
OBS: node 15(S)	 pieces completed: 39	 	 down: 0	 up: 0 time: 310000
OBS: node 16(S)	 pieces completed: 39	 	 down: 0	 up: 0 time: 310000
OBS: node 17(S)	 pieces completed: 39	 	 down: 0	 up: 0 time: 310000
OBS: node 18(S)	 pieces completed: 39	 	 down: 0	 up: 0 time: 310000
OBS: node 19(S)	 pieces completed: 39	 	 down: 0	 up: 0 time: 310000
OBS: node 20(S)	 pieces completed: 39	 	 down: 0	 up: 0 time: 310000
OBS: node 21(S)	 pieces completed: 39	 	 down: 0	 up: 0 time: 310000
OBS: node 22(S)	 pieces completed: 39	 	 down: 0	 up: 0 time: 310000
OBS: node 23(S)	 pieces completed: 39	 	 down: 0	 up: 0 time: 310000
OBS: node 24(S)	 pieces completed: 39	 	 down: 0	 up: 0 time: 310000
OBS: node 30(L)	 pieces completed: 0	 	 down: 0	 up: 0 time: 310000
OBS: node 31(L)	 pieces completed: 0	 	 down: 0	 up: 0 time: 310000
OBS: node 32(L)	 pieces completed: 0	 	 down: 0	 up: 0 time: 310000
OBS: node 33(L)	 pieces completed: 0	 	 down: 0	 up: 0 time: 310000
OBS: node 34(L)	 pieces completed: 19	 	 down: 0	 up: 0 time: 310000
OBS: node 1(S)	 pieces completed: 39	 	 down: 0	 up: 0 time: 320000
OBS: node 2(S)	 pieces completed: 39	 	 down: 0	 up: 0 time: 320000
OBS: node 3(S)	 pieces completed: 39	 	 down: 0	 up: 1 time: 320000
OBS: node 4(S)	 pieces completed: 39	 	 down: 0	 up: 0 time: 320000
OBS: node 5(S)	 pieces completed: 39	 	 down: 0	 up: 0 time: 320000
OBS: node 6(S)	 pieces completed: 39	 	 down: 0	 up: 0 time: 320000
OBS: node 7(S)	 pieces completed: 39	 	 down: 0	 up: 0 time: 320000
OBS: node 29(S)	 pieces completed: 39	 	 down: 0	 up: 6 time: 320000
OBS: node 9(S)	 pieces completed: 39	 	 down: 0	 up: 0 time: 320000
OBS: node 10(S)	 pieces completed: 39	 	 down: 0	 up: 3 time: 320000
OBS: node 11(S)	 pieces completed: 39	 	 down: 0	 up: 0 time: 320000
OBS: node 26(S)	 pieces completed: 39	 	 down: 0	 up: 0 time: 320000
OBS: node 28(S)	 pieces completed: 39	 	 down: 0	 up: 0 time: 320000
OBS: node 14(S)	 pieces completed: 39	 	 down: 0	 up: 0 time: 320000
OBS: node 15(S)	 pieces completed: 39	 	 down: 0	 up: 0 time: 320000
OBS: node 16(S)	 pieces completed: 39	 	 down: 0	 up: 0 time: 320000
OBS: node 17(S)	 pieces completed: 39	 	 down: 0	 up: 0 time: 320000
OBS: node 18(S)	 pieces completed: 39	 	 down: 0	 up: 0 time: 320000
OBS: node 19(S)	 pieces completed: 39	 	 down: 0	 up: 3 time: 320000
OBS: node 20(S)	 pieces completed: 39	 	 down: 0	 up: 0 time: 320000
OBS: node 21(S)	 pieces completed: 39	 	 down: 0	 up: 0 time: 320000
OBS: node 22(S)	 pieces completed: 39	 	 down: 0	 up: 0 time: 320000
OBS: node 23(S)	 pieces completed: 39	 	 down: 0	 up: 0 time: 320000
OBS: node 24(S)	 pieces completed: 39	 	 down: 0	 up: 0 time: 320000
OBS: node 30(L)	 pieces completed: 3	 	 down: 1	 up: 0 time: 320000
OBS: node 31(L)	 pieces completed: 3	 	 down: 5	 up: 0 time: 320000
OBS: node 32(L)	 pieces completed: 3	 	 down: 4	 up: 0 time: 320000
OBS: node 33(L)	 pieces completed: 7	 	 down: 0	 up: 0 time: 320000
OBS: node 34(L)	 pieces completed: 26	 	 down: 3	 up: 0 time: 320000
OBS: node 1(S)	 pieces completed: 39	 	 down: 0	 up: 0 time: 330000
OBS: node 2(S)	 pieces completed: 39	 	 down: 0	 up: 0 time: 330000
OBS: node 3(S)	 pieces completed: 39	 	 down: 0	 up: 2 time: 330000
OBS: node 4(S)	 pieces completed: 39	 	 down: 0	 up: 0 time: 330000
OBS: node 5(S)	 pieces completed: 39	 	 down: 0	 up: 0 time: 330000
OBS: node 6(S)	 pieces completed: 39	 	 down: 0	 up: 0 time: 330000
OBS: node 7(S)	 pieces completed: 39	 	 down: 0	 up: 0 time: 330000
OBS: node 29(S)	 pieces completed: 39	 	 down: 0	 up: 4 time: 330000
OBS: node 9(S)	 pieces completed: 39	 	 down: 0	 up: 0 time: 330000
OBS: node 10(S)	 pieces completed: 39	 	 down: 0	 up: 5 time: 330000
OBS: node 11(S)	 pieces completed: 39	 	 down: 0	 up: 0 time: 330000
OBS: node 26(S)	 pieces completed: 39	 	 down: 0	 up: 0 time: 330000
OBS: node 28(S)	 pieces completed: 39	 	 down: 0	 up: 0 time: 330000
OBS: node 14(S)	 pieces completed: 39	 	 down: 0	 up: 1 time: 330000
OBS: node 15(S)	 pieces completed: 39	 	 down: 0	 up: 0 time: 330000
OBS: node 16(S)	 pieces completed: 39	 	 down: 0	 up: 0 time: 330000
OBS: node 17(S)	 pieces completed: 39	 	 down: 0	 up: 1 time: 330000
OBS: node 18(S)	 pieces completed: 39	 	 down: 0	 up: 0 time: 330000
OBS: node 19(S)	 pieces completed: 39	 	 down: 0	 up: 3 time: 330000
OBS: node 20(S)	 pieces completed: 39	 	 down: 0	 up: 2 time: 330000
OBS: node 21(S)	 pieces completed: 39	 	 down: 0	 up: 0 time: 330000
OBS: node 22(S)	 pieces completed: 39	 	 down: 0	 up: 0 time: 330000
OBS: node 23(S)	 pieces completed: 39	 	 down: 0	 up: 1 time: 330000
OBS: node 24(S)	 pieces completed: 39	 	 down: 0	 up: 0 time: 330000
OBS: node 30(L)	 pieces completed: 7	 	 down: 3	 up: 0 time: 330000
OBS: node 31(L)	 pieces completed: 6	 	 down: 2	 up: 0 time: 330000
OBS: node 32(L)	 pieces completed: 5	 	 down: 5	 up: 0 time: 330000
OBS: node 33(L)	 pieces completed: 14	 	 down: 5	 up: 0 time: 330000
OBS: node 34(L)	 pieces completed: 33	 	 down: 4	 up: 0 time: 330000
OBS: node 1(S)	 pieces completed: 39	 	 down: 0	 up: 0 time: 340000
OBS: node 2(S)	 pieces completed: 39	 	 down: 0	 up: 0 time: 340000
OBS: node 3(S)	 pieces completed: 39	 	 down: 0	 up: 0 time: 340000
OBS: node 4(S)	 pieces completed: 39	 	 down: 0	 up: 0 time: 340000
OBS: node 5(S)	 pieces completed: 39	 	 down: 0	 up: 0 time: 340000
OBS: node 6(S)	 pieces completed: 39	 	 down: 0	 up: 0 time: 340000
OBS: node 7(S)	 pieces completed: 39	 	 down: 0	 up: 0 time: 340000
OBS: node 29(S)	 pieces completed: 39	 	 down: 0	 up: 3 time: 340000
OBS: node 9(S)	 pieces completed: 39	 	 down: 0	 up: 0 time: 340000
OBS: node 10(S)	 pieces completed: 39	 	 down: 0	 up: 0 time: 340000
OBS: node 11(S)	 pieces completed: 39	 	 down: 0	 up: 0 time: 340000
OBS: node 26(S)	 pieces completed: 39	 	 down: 0	 up: 0 time: 340000
OBS: node 28(S)	 pieces completed: 39	 	 down: 0	 up: 0 time: 340000
OBS: node 14(S)	 pieces completed: 39	 	 down: 0	 up: 0 time: 340000
OBS: node 15(S)	 pieces completed: 39	 	 down: 0	 up: 0 time: 340000
OBS: node 16(S)	 pieces completed: 39	 	 down: 0	 up: 0 time: 340000
OBS: node 17(S)	 pieces completed: 39	 	 down: 0	 up: 0 time: 340000
OBS: node 18(S)	 pieces completed: 39	 	 down: 0	 up: 0 time: 340000
OBS: node 19(S)	 pieces completed: 39	 	 down: 0	 up: 0 time: 340000
OBS: node 20(S)	 pieces completed: 39	 	 down: 0	 up: 2 time: 340000
OBS: node 21(S)	 pieces completed: 39	 	 down: 0	 up: 0 time: 340000
OBS: node 22(S)	 pieces completed: 39	 	 down: 0	 up: 0 time: 340000
OBS: node 23(S)	 pieces completed: 39	 	 down: 0	 up: 0 time: 340000
OBS: node 24(S)	 pieces completed: 39	 	 down: 0	 up: 0 time: 340000
OBS: node 30(L)	 pieces completed: 10	 	 down: 1	 up: 0 time: 340000
OBS: node 31(L)	 pieces completed: 8	 	 down: 2	 up: 0 time: 340000
OBS: node 32(L)	 pieces completed: 6	 	 down: 0	 up: 0 time: 340000
OBS: node 33(L)	 pieces completed: 21	 	 down: 2	 up: 0 time: 340000
OBS: node 34(S)	 pieces completed: 39	 	 down: 0	 up: 0 time: 340000
OBS: node 1(S)	 pieces completed: 39	 	 down: 0	 up: 0 time: 350000
OBS: node 2(S)	 pieces completed: 39	 	 down: 0	 up: 0 time: 350000
OBS: node 3(S)	 pieces completed: 39	 	 down: 0	 up: 0 time: 350000
OBS: node 4(S)	 pieces completed: 39	 	 down: 0	 up: 0 time: 350000
OBS: node 5(S)	 pieces completed: 39	 	 down: 0	 up: 0 time: 350000
OBS: node 6(S)	 pieces completed: 39	 	 down: 0	 up: 0 time: 350000
OBS: node 7(S)	 pieces completed: 39	 	 down: 0	 up: 0 time: 350000
OBS: node 29(S)	 pieces completed: 39	 	 down: 0	 up: 5 time: 350000
OBS: node 9(S)	 pieces completed: 39	 	 down: 0	 up: 0 time: 350000
OBS: node 10(S)	 pieces completed: 39	 	 down: 0	 up: 1 time: 350000
OBS: node 11(S)	 pieces completed: 39	 	 down: 0	 up: 0 time: 350000
OBS: node 26(S)	 pieces completed: 39	 	 down: 0	 up: 0 time: 350000
OBS: node 28(S)	 pieces completed: 39	 	 down: 0	 up: 0 time: 350000
OBS: node 14(S)	 pieces completed: 39	 	 down: 0	 up: 1 time: 350000
OBS: node 15(S)	 pieces completed: 39	 	 down: 0	 up: 1 time: 350000
OBS: node 16(S)	 pieces completed: 39	 	 down: 0	 up: 1 time: 350000
OBS: node 17(S)	 pieces completed: 39	 	 down: 0	 up: 0 time: 350000
OBS: node 18(S)	 pieces completed: 39	 	 down: 0	 up: 0 time: 350000
OBS: node 19(S)	 pieces completed: 39	 	 down: 0	 up: 0 time: 350000
OBS: node 20(S)	 pieces completed: 39	 	 down: 0	 up: 2 time: 350000
OBS: node 21(S)	 pieces completed: 39	 	 down: 0	 up: 0 time: 350000
OBS: node 22(S)	 pieces completed: 39	 	 down: 0	 up: 0 time: 350000
OBS: node 23(S)	 pieces completed: 39	 	 down: 0	 up: 0 time: 350000
OBS: node 24(S)	 pieces completed: 39	 	 down: 0	 up: 0 time: 350000
OBS: node 30(L)	 pieces completed: 15	 	 down: 4	 up: 0 time: 350000
OBS: node 31(L)	 pieces completed: 11	 	 down: 3	 up: 0 time: 350000
OBS: node 32(L)	 pieces completed: 8	 	 down: 2	 up: 0 time: 350000
OBS: node 33(L)	 pieces completed: 29	 	 down: 2	 up: 0 time: 350000
OBS: node 34(S)	 pieces completed: 39	 	 down: 0	 up: 0 time: 350000
OBS: node 1(S)	 pieces completed: 39	 	 down: 0	 up: 0 time: 360000
OBS: node 2(S)	 pieces completed: 39	 	 down: 0	 up: 0 time: 360000
OBS: node 3(S)	 pieces completed: 39	 	 down: 0	 up: 0 time: 360000
OBS: node 4(S)	 pieces completed: 39	 	 down: 0	 up: 0 time: 360000
OBS: node 5(S)	 pieces completed: 39	 	 down: 0	 up: 1 time: 360000
OBS: node 6(S)	 pieces completed: 39	 	 down: 0	 up: 0 time: 360000
OBS: node 7(S)	 pieces completed: 39	 	 down: 0	 up: 0 time: 360000
OBS: node 29(S)	 pieces completed: 39	 	 down: 0	 up: 6 time: 360000
OBS: node 9(S)	 pieces completed: 39	 	 down: 0	 up: 0 time: 360000
OBS: node 10(S)	 pieces completed: 39	 	 down: 0	 up: 1 time: 360000
OBS: node 11(S)	 pieces completed: 39	 	 down: 0	 up: 0 time: 360000
OBS: node 26(S)	 pieces completed: 39	 	 down: 0	 up: 0 time: 360000
OBS: node 28(S)	 pieces completed: 39	 	 down: 0	 up: 0 time: 360000
OBS: node 14(S)	 pieces completed: 39	 	 down: 0	 up: 3 time: 360000
OBS: node 15(S)	 pieces completed: 39	 	 down: 0	 up: 0 time: 360000
OBS: node 16(S)	 pieces completed: 39	 	 down: 0	 up: 0 time: 360000
OBS: node 17(S)	 pieces completed: 39	 	 down: 0	 up: 0 time: 360000
OBS: node 18(S)	 pieces completed: 39	 	 down: 0	 up: 0 time: 360000
OBS: node 19(S)	 pieces completed: 39	 	 down: 0	 up: 0 time: 360000
OBS: node 20(S)	 pieces completed: 39	 	 down: 0	 up: 2 time: 360000
OBS: node 21(S)	 pieces completed: 39	 	 down: 0	 up: 0 time: 360000
OBS: node 22(S)	 pieces completed: 39	 	 down: 0	 up: 0 time: 360000
OBS: node 23(S)	 pieces completed: 39	 	 down: 0	 up: 0 time: 360000
OBS: node 24(S)	 pieces completed: 39	 	 down: 0	 up: 0 time: 360000
OBS: node 30(L)	 pieces completed: 19	 	 down: 4	 up: 0 time: 360000
OBS: node 31(L)	 pieces completed: 13	 	 down: 4	 up: 0 time: 360000
OBS: node 32(L)	 pieces completed: 11	 	 down: 3	 up: 0 time: 360000
OBS: node 33(L)	 pieces completed: 37	 	 down: 2	 up: 0 time: 360000
OBS: node 34(S)	 pieces completed: 39	 	 down: 0	 up: 0 time: 360000
OBS: node 1(S)	 pieces completed: 39	 	 down: 0	 up: 0 time: 370000
OBS: node 2(S)	 pieces completed: 39	 	 down: 0	 up: 0 time: 370000
OBS: node 3(S)	 pieces completed: 39	 	 down: 0	 up: 0 time: 370000
OBS: node 4(S)	 pieces completed: 39	 	 down: 0	 up: 0 time: 370000
OBS: node 5(S)	 pieces completed: 39	 	 down: 0	 up: 0 time: 370000
OBS: node 6(S)	 pieces completed: 39	 	 down: 0	 up: 0 time: 370000
OBS: node 7(S)	 pieces completed: 39	 	 down: 0	 up: 0 time: 370000
OBS: node 29(S)	 pieces completed: 39	 	 down: 0	 up: 0 time: 370000
OBS: node 9(S)	 pieces completed: 39	 	 down: 0	 up: 0 time: 370000
OBS: node 10(S)	 pieces completed: 39	 	 down: 0	 up: 1 time: 370000
OBS: node 11(S)	 pieces completed: 39	 	 down: 0	 up: 0 time: 370000
OBS: node 26(S)	 pieces completed: 39	 	 down: 0	 up: 0 time: 370000
OBS: node 28(S)	 pieces completed: 39	 	 down: 0	 up: 0 time: 370000
OBS: node 14(S)	 pieces completed: 39	 	 down: 0	 up: 3 time: 370000
OBS: node 15(S)	 pieces completed: 39	 	 down: 0	 up: 0 time: 370000
OBS: node 16(S)	 pieces completed: 39	 	 down: 0	 up: 0 time: 370000
OBS: node 17(S)	 pieces completed: 39	 	 down: 0	 up: 0 time: 370000
OBS: node 18(S)	 pieces completed: 39	 	 down: 0	 up: 0 time: 370000
OBS: node 19(S)	 pieces completed: 39	 	 down: 0	 up: 0 time: 370000
OBS: node 20(S)	 pieces completed: 39	 	 down: 0	 up: 0 time: 370000
OBS: node 21(S)	 pieces completed: 39	 	 down: 0	 up: 0 time: 370000
OBS: node 22(S)	 pieces completed: 39	 	 down: 0	 up: 0 time: 370000
OBS: node 23(S)	 pieces completed: 39	 	 down: 0	 up: 0 time: 370000
OBS: node 24(S)	 pieces completed: 39	 	 down: 0	 up: 0 time: 370000
OBS: node 30(L)	 pieces completed: 22	 	 down: 1	 up: 0 time: 370000
OBS: node 31(L)	 pieces completed: 18	 	 down: 1	 up: 0 time: 370000
OBS: node 32(L)	 pieces completed: 13	 	 down: 3	 up: 0 time: 370000
OBS: node 33(S)	 pieces completed: 39	 	 down: 0	 up: 1 time: 370000
OBS: node 34(S)	 pieces completed: 39	 	 down: 0	 up: 0 time: 370000
OBS: node 1(S)	 pieces completed: 39	 	 down: 0	 up: 0 time: 380000
OBS: node 2(S)	 pieces completed: 39	 	 down: 0	 up: 0 time: 380000
OBS: node 3(S)	 pieces completed: 39	 	 down: 0	 up: 0 time: 380000
OBS: node 4(S)	 pieces completed: 39	 	 down: 0	 up: 0 time: 380000
OBS: node 5(S)	 pieces completed: 39	 	 down: 0	 up: 0 time: 380000
OBS: node 6(S)	 pieces completed: 39	 	 down: 0	 up: 1 time: 380000
OBS: node 7(S)	 pieces completed: 39	 	 down: 0	 up: 0 time: 380000
OBS: node 29(S)	 pieces completed: 39	 	 down: 0	 up: 3 time: 380000
OBS: node 9(S)	 pieces completed: 39	 	 down: 0	 up: 0 time: 380000
OBS: node 10(S)	 pieces completed: 39	 	 down: 0	 up: 0 time: 380000
OBS: node 11(S)	 pieces completed: 39	 	 down: 0	 up: 0 time: 380000
OBS: node 26(S)	 pieces completed: 39	 	 down: 0	 up: 0 time: 380000
OBS: node 28(S)	 pieces completed: 39	 	 down: 0	 up: 0 time: 380000
OBS: node 14(S)	 pieces completed: 39	 	 down: 0	 up: 0 time: 380000
OBS: node 15(S)	 pieces completed: 39	 	 down: 0	 up: 1 time: 380000
OBS: node 16(S)	 pieces completed: 39	 	 down: 0	 up: 0 time: 380000
OBS: node 17(S)	 pieces completed: 39	 	 down: 0	 up: 0 time: 380000
OBS: node 18(S)	 pieces completed: 39	 	 down: 0	 up: 0 time: 380000
OBS: node 19(S)	 pieces completed: 39	 	 down: 0	 up: 0 time: 380000
OBS: node 20(S)	 pieces completed: 39	 	 down: 0	 up: 0 time: 380000
OBS: node 21(S)	 pieces completed: 39	 	 down: 0	 up: 0 time: 380000
OBS: node 22(S)	 pieces completed: 39	 	 down: 0	 up: 0 time: 380000
OBS: node 23(S)	 pieces completed: 39	 	 down: 0	 up: 0 time: 380000
OBS: node 24(S)	 pieces completed: 39	 	 down: 0	 up: 0 time: 380000
OBS: node 30(L)	 pieces completed: 25	 	 down: 3	 up: 0 time: 380000
OBS: node 31(L)	 pieces completed: 20	 	 down: 2	 up: 0 time: 380000
OBS: node 32(L)	 pieces completed: 16	 	 down: 0	 up: 0 time: 380000
OBS: node 33(S)	 pieces completed: 39	 	 down: 0	 up: 0 time: 380000
OBS: node 34(S)	 pieces completed: 39	 	 down: 0	 up: 0 time: 380000
OBS: node 1(S)	 pieces completed: 39	 	 down: 0	 up: 0 time: 390000
OBS: node 2(S)	 pieces completed: 39	 	 down: 0	 up: 0 time: 390000
OBS: node 3(S)	 pieces completed: 39	 	 down: 0	 up: 0 time: 390000
OBS: node 4(S)	 pieces completed: 39	 	 down: 0	 up: 0 time: 390000
OBS: node 5(S)	 pieces completed: 39	 	 down: 0	 up: 0 time: 390000
OBS: node 6(S)	 pieces completed: 39	 	 down: 0	 up: 0 time: 390000
OBS: node 7(S)	 pieces completed: 39	 	 down: 0	 up: 0 time: 390000
OBS: node 29(S)	 pieces completed: 39	 	 down: 0	 up: 2 time: 390000
OBS: node 9(S)	 pieces completed: 39	 	 down: 0	 up: 2 time: 390000
OBS: node 10(S)	 pieces completed: 39	 	 down: 0	 up: 0 time: 390000
OBS: node 11(S)	 pieces completed: 39	 	 down: 0	 up: 0 time: 390000
OBS: node 26(S)	 pieces completed: 39	 	 down: 0	 up: 0 time: 390000
OBS: node 28(S)	 pieces completed: 39	 	 down: 0	 up: 0 time: 390000
OBS: node 14(S)	 pieces completed: 39	 	 down: 0	 up: 1 time: 390000
OBS: node 15(S)	 pieces completed: 39	 	 down: 0	 up: 0 time: 390000
OBS: node 16(S)	 pieces completed: 39	 	 down: 0	 up: 0 time: 390000
OBS: node 17(S)	 pieces completed: 39	 	 down: 0	 up: 0 time: 390000
OBS: node 18(S)	 pieces completed: 39	 	 down: 0	 up: 0 time: 390000
